"","GEOID","NAME","BOROUGH","eviction_19","eviction_23","population_renter","median_rent","white","black","asian","hispanic","median_inc","eviction_rate_19","eviction_rate_23","geometry","race","change_rate","change_number","change"
"129",5013300,"Census Tract 133, Bronx County, New York","BRONX",14,8,5659,819,0.02099609375,0.32666015625,0,0.662109375,32326,0.00247393532426224,0.00141367732814985,"list(list(c(-73.905732, -73.904922, -73.902331, -73.901176, -73.901988, -73.901292, -73.903793, -73.904897, -73.905659, -73.906457, -73.905732, 40.823337, 40.825287, 40.824666, 40.824389, 40.82244, 40.820475, 40.821091, 40.821371, 40.821557, 40.821715, 40.823337)))","hispanic",-0.00106025799611239,-6,-0.428571428571429
"130",61013300,"Census Tract 133, New York County, New York","MANHATTAN",5,10,5261,2226,0.424908424908425,0.0119047619047619,0,0.248778998778999,84772,0.000950389659760502,0.001900779319521,"list(list(c(-73.991333, -73.990876, -73.990422, -73.989964, -73.987122, -73.984283, -73.984734, -73.985192, -73.985647, -73.986104, -73.987594, -73.988947, -73.991788, -73.991333, 40.76531, 40.765934, 40.766561, 40.767188, 40.765989, 40.764792, 40.76417, 40.763543, 40.762915, 40.76229, 40.762916, 40.763486, 40.764684, 40.76531)))","white",0.000950389659760502,5,1
"131",85013301,"Census Tract 133.01, Richmond County, New York","STATEN ISLAND",4,2,1042,302,0.0934959349593496,0.621951219512195,0,0.282520325203252,16250,0.00383877159309021,0.00191938579654511,"list(list(c(-74.120636, -74.117549, -74.117199, -74.120239, -74.120636, 40.636573, 40.636954, 40.634568, 40.6343, 40.636573)))","black",-0.00191938579654511,-2,-0.5
"132",85013302,"Census Tract 133.02, Richmond County, New York","STATEN ISLAND",2,2,2066,1869,0.054006968641115,0.632404181184669,0,0.674216027874564,93929,0.000968054211035818,0.000968054211035818,"list(list(c(-74.13047, -74.129446, -74.129001, -74.12867, -74.126888, -74.127032, -74.127015, -74.126962, -74.123744, -74.120659, -74.118067, -74.117657, -74.117549, -74.120636, -74.120239, -74.117199, -74.116836, -74.124891, -74.126724, -74.127599, -74.130461, -74.13047, 40.631676, 40.63366, 40.634334, 40.637348, 40.63721, 40.638377, 40.639319, 40.640181, 40.640202, 40.641196, 40.641298, 40.638062, 40.636954, 40.636573, 40.6343, 40.634568, 40.632675, 40.631728, 40.63128, 40.63117, 40.630897, 40.631676
)))","hispanic",0,0,0
"133",61013400,"Census Tract 134, New York County, New York","MANHATTAN",4,7,7242,2232,0.758161044613711,0.014417845484222,0,0.0894994559303591,127788,0.000552333609500138,0.000966583816625242,"list(list(c(-73.958717, -73.958255, -73.957794, -73.957294, -73.955055, -73.952686, -73.953188, -73.953649, -73.954112, -73.954575, -73.955037, -73.957404, -73.959645, -73.958717, 40.772331, 40.772965, 40.7736, 40.774283, 40.773337, 40.77234, 40.771657, 40.771024, 40.770389, 40.769755, 40.76912, 40.77012, 40.771064, 40.772331)))","white",0.000414250207125104,3,0.75
"134",81013400,"Census Tract 134, Queens County, New York","QUEENS",10,5,3222,1709,0.439393939393939,0.249368686868687,0,0.270833333333333,83542,0.00310366232153942,0.00155183116076971,"list(list(c(-73.837147, -73.836185, -73.834982, -73.831764, -73.83259, -73.832825, -73.832132, -73.833021, -73.833917, -73.834602, -73.835483, -73.836619, -73.836962, -73.838091, -73.837147, 40.707957, 40.707573, 40.707098, 40.706142, 40.704984, 40.704371, 40.702794, 40.70257, 40.702347, 40.703927, 40.703701, 40.70342, 40.704212, 40.706133, 40.707957)))","white",-0.00155183116076971,-5,-0.5
"135",5013500,"Census Tract 135, Bronx County, New York","BRONX",16,5,3377,799,0,0.559224694903087,0,0.52045944005743,17385,0.00473793307669529,0.00148060408646728,"list(list(c(-73.90508, -73.903852, -73.903461, -73.902275, -73.900428, -73.897945, -73.898205, -73.900935, -73.901651, -73.900541, -73.901176, -73.902331, -73.904922, -73.904293, -73.90508, 40.827114, 40.828194, 40.828533, 40.829637, 40.829151, 40.828522, 40.827889, 40.827928, 40.826217, 40.825944, 40.824389, 40.824666, 40.825287, 40.82692, 40.827114)))","black",-0.00325732899022801,-11,-0.6875
"136",81013600,"Census Tract 136, Queens County, New York","QUEENS",1,2,1119,1735,0.373001776198934,0.147424511545293,0,0.27886323268206,75750,0.000893655049151028,0.00178731009830206,"list(list(c(-73.831667, -73.830765, -73.830627, -73.830194, -73.829687, -73.828139, -73.824441, -73.824809, -73.825758, -73.829652, -73.831764, -73.831667, 40.707038, 40.70829, 40.708739, 40.709023, 40.709348, 40.707963, 40.704062, 40.70416, 40.704428, 40.705544, 40.706142, 40.707038)))","white",0.000893655049151028,1,1
"137",61013700,"Census Tract 137, New York County, New York","MANHATTAN",5,5,4284,3015,0.659778225806452,0.047883064516129,0,0.0776209677419355,164849,0.0011671335200747,0.0011671335200747,"list(list(c(-73.983822, -73.983367, -73.982877, -73.98238, -73.982147, -73.981633, -73.981431, -73.979076, -73.976234, -73.976703, -73.977196, -73.977686, -73.978601, -73.981434, -73.984283, -73.983822, 40.765418, 40.766045, 40.766715, 40.7674, 40.76773, 40.767732, 40.767874, 40.766876, 40.765675, 40.764996, 40.764324, 40.763645, 40.762396, 40.763594, 40.764792, 40.765418)))","white",0,0,0
"138",81137700,"Census Tract 1377, Queens County, New York","QUEENS",3,1,3099,1898,0.326295585412668,0.0921305182341651,0,0.334932821497121,90238,0.000968054211035818,0.000322684737011939,"list(list(c(-73.756866, -73.752312, -73.750368, -73.75033, -73.748715, -73.746808, -73.745779, -73.744151, -73.743967, -73.745931, -73.744776, -73.747849, -73.748877, -73.753473, -73.753978, -73.754788, -73.754951, -73.755801, -73.756698, -73.756866, 40.749361, 40.750459, 40.750777, 40.750661, 40.751073, 40.752028, 40.751561, 40.748217, 40.74763, 40.745716, 40.743281, 40.743296, 40.743288, 40.742405, 40.743518, 40.745277, 40.745618, 40.747332, 40.749076, 40.749361)))","hispanic",-0.000645369474023879,-2,-0.666666666666667
"139",5013800,"Census Tract 138, Bronx County, New York","BRONX",2,2,1078,1555,0.275949367088608,0.131645569620253,0,0.650632911392405,81164,0.00185528756957328,0.00185528756957328,"list(list(c(-73.81914, -73.816148, -73.817045, -73.818322, -73.817337, -73.814383, -73.813804, -73.8120889264041, -73.811889, -73.808084, -73.8077608366193, -73.8060588595294, -73.804518, -73.800479, -73.7980946346235, -73.7977145646232, -73.80205, -73.804474, -73.806049, -73.810022, -73.816593, -73.818889, -73.81914, 40.822347, 40.821809, 40.825957, 40.827835, 40.828318, 40.824841, 40.825468, 40.8257073846865, 40.825363, 40.826335, 40.8256291336027, 40.8219116070877, 40.818546, 40.818061, 40.8161941184342, 
40.8158965358219, 40.817208, 40.816177, 40.817338, 40.818637, 40.820747, 40.821855, 40.822347)))","hispanic",0,0,0
"140",61013800,"Census Tract 138, New York County, New York","MANHATTAN",4,5,7505,2775,0.818787475016656,0.0162114146124806,0,0.0823895180990451,163182,0.000532978014656895,0.000666222518321119,"list(list(c(-73.956798, -73.956334, -73.955869, -73.955408, -73.954945, -73.952705, -73.950339, -73.950798, -73.951261, -73.951723, -73.952186, -73.952686, -73.955055, -73.957294, -73.956798, 40.774967, 40.775601, 40.776236, 40.776868, 40.777504, 40.776561, 40.775564, 40.774927, 40.774292, 40.773657, 40.77302, 40.77234, 40.773337, 40.774283, 40.774967)))","white",0.000133244503664224,1,0.25
"141",61013900,"Census Tract 139, New York County, New York","MANHATTAN",6,10,7193,1930,0.749896222498962,0.0678704856787049,0.0253217102532171,0.158156911581569,103362,0.000834144306965105,0.00139024051160851,"list(list(c(-73.989505, -73.989051, -73.988559, -73.988063, -73.985218, -73.98238, -73.982877, -73.983367, -73.983822, -73.984283, -73.987122, -73.989964, -73.989505, 40.767816, 40.76844, 40.769115, 40.769791, 40.768595, 40.7674, 40.766715, 40.766045, 40.765418, 40.764792, 40.765989, 40.767188, 40.767816)))","white",0.000556096204643403,4,0.666666666666667
"142",81001400,"Census Tract 14, Queens County, New York","QUEENS",4,4,1875,1763,0.180194805194805,0.11525974025974,0,0.446428571428571,72413,0.00213333333333333,0.00213333333333333,"list(list(c(-73.858331, -73.852664, -73.85283, -73.852568, -73.852165, -73.853839, -73.854679, -73.85732, -73.858047, -73.858331, 40.696744, 40.697572, 40.69614, 40.694782, 40.693661, 40.693051, 40.692831, 40.692623, 40.695473, 40.696744)))","hispanic",0,0,0
"143",61001402,"Census Tract 14.02, New York County, New York","MANHATTAN",5,2,2952,1045,0.268512556342563,0.0798454603992273,0.00579523502897617,0.229233741146169,33793,0.00169376693766938,0.000677506775067751,"list(list(c(-73.987879, -73.98736, -73.986752, -73.985074, -73.983395, -73.985013, -73.986721, -73.988367, -73.987879, 40.717409, 40.71837, 40.719593, 40.719083, 40.718571, 40.715438, 40.715952, 40.716446, 40.717409)))","white",-0.00101626016260163,-3,-0.6
"144",5014100,"Census Tract 141, Bronx County, New York","BRONX",22,33,5652,1269,0.025384935497295,0.506866416978777,0.0278818143986683,0.461090303786933,33064,0.00389242745930644,0.00583864118895966,"list(list(c(-73.916773, -73.916088, -73.916614, -73.915451, -73.913512, -73.91131, -73.908709, -73.907741, -73.908418, -73.9107, -73.911745, -73.914506, -73.916216, -73.916773, 40.824387, 40.824838, 40.824992, 40.825748, 40.824805, 40.824849, 40.824067, 40.823815, 40.822181, 40.822324, 40.822107, 40.822942, 40.823468, 40.824387)))","black",0.00194621372965322,11,0.5
"145",81014100,"Census Tract 141, Queens County, New York","QUEENS",1,1,1271,1727,0.539196940726577,0.0420650095602294,0,0.302103250478011,86563,0.000786782061369001,0.000786782061369001,"list(list(c(-73.910942, -73.909009, -73.907087, -73.904462, -73.902025, -73.902877, -73.903512, -73.904512, -73.905312, -73.906911, -73.908492, -73.910088, -73.911681, -73.910942, 40.76885, 40.768548, 40.768236, 40.767583, 40.767417, 40.766608, 40.76585, 40.764589, 40.764965, 40.765711, 40.766452, 40.767204, 40.767963, 40.76885)))","white",0,0,0
"146",85014100,"Census Tract 141, Richmond County, New York","STATEN ISLAND",5,1,899,1417,0.281609195402299,0.283524904214559,0,0.327586206896552,59825,0.00556173526140156,0.00111234705228031,"list(list(c(-74.130247, -74.130461, -74.127599, -74.126724, -74.124891, -74.123034, -74.122055, -74.121257, -74.122162, -74.125133, -74.126664, -74.13131, -74.130247, 40.629609, 40.630897, 40.63117, 40.63128, 40.631728, 40.629011, 40.628364, 40.627823, 40.627477, 40.627102, 40.62689, 40.626328, 40.629609)))","hispanic",-0.00444938820912125,-4,-0.8
"147",47014200,"Census Tract 142, Kings County, New York","BROOKLYN",1,1,2427,1774,0.536912751677852,0.0492170022371365,0,0.298657718120805,62847,0.000412031314379893,0.000412031314379893,"list(list(c(-74.025345, -74.02475, -74.022389, -74.021794, -74.021495, -74.021194, -74.019632, -74.020064, -74.018879, -74.019075, -74.019705, -74.020686, -74.022933, -74.024466, -74.026214, -74.025345, 40.622859, 40.624321, 40.622896, 40.624355, 40.625084, 40.625816, 40.624879, 40.624285, 40.624303, 40.623615, 40.622185, 40.621835, 40.619502, 40.620437, 40.621491, 40.622859)))","white",0,0,0
"148",81014201,"Census Tract 142.01, Queens County, New York","QUEENS",9,3,2619,1393,0.024390243902439,0.286264441591784,0,0.427471116816431,67351,0.00343642611683849,0.0011454753722795,"list(list(c(-73.827953, -73.822459, -73.822112, -73.822505, -73.82125, -73.82631, -73.827473, -73.827252, -73.827953, 40.70229, 40.703656, 40.701847, 40.701757, 40.699699, 40.698258, 40.700638, 40.700677, 40.70229)))","hispanic",-0.00229095074455899,-6,-0.666666666666667
"149",5014300,"Census Tract 143, Bronx County, New York","BRONX",4,8,1543,726,0.0103703703703704,0.557037037037037,0.0696296296296296,0.500740740740741,16196,0.00259235255994815,0.00518470511989631,"list(list(c(-73.91461, -73.913631, -73.912962, -73.912255, -73.911384, -73.91049, -73.909713, -73.90896, -73.911694, -73.91131, -73.913512, -73.915451, -73.91461, 40.826295, 40.826924, 40.82816, 40.829419, 40.830988, 40.830737, 40.83047, 40.830226, 40.827759, 40.824849, 40.824805, 40.825748, 40.826295)))","black",0.00259235255994815,4,1
"150",81014300,"Census Tract 143, Queens County, New York","QUEENS",3,5,3501,1726,0.601288475304223,0.0121689334287759,0,0.244810307802434,76607,0.000856898029134533,0.00142816338189089,"list(list(c(-73.914499, -73.91194, -73.910942, -73.911681, -73.910088, -73.908492, -73.910505, -73.911305, -73.912103, -73.913701, -73.914499, 40.765856, 40.76901, 40.76885, 40.767963, 40.767204, 40.766452, 40.763979, 40.764354, 40.76473, 40.76548, 40.765856)))","white",0.000571265352756355,2,0.666666666666667
"151",5014400,"Census Tract 144, Bronx County, New York","BRONX",3,1,4033,514,0.0193704600484262,0.497336561743341,0,0.652784503631961,18906,0.00074386312918423,0.000247954376394743,"list(list(c(-73.829459, -73.827882, -73.824638, -73.822249, -73.81914, -73.818889, -73.818085, -73.82159, -73.820567, -73.82319, -73.825369, -73.826717, -73.828329, -73.829459, 40.822377, 40.823176, 40.824766, 40.823919, 40.822347, 40.821855, 40.820482, 40.819281, 40.817592, 40.816673, 40.820212, 40.821819, 40.82104, 40.822377)))","hispanic",-0.000495908752789487,-2,-0.666666666666667
"152",61014401,"Census Tract 144.01, New York County, New York","MANHATTAN",1,1,1703,2366,0.799065420560748,0.0317757009345794,0,0.0570093457943925,166583,0.000587199060481503,0.000587199060481503,"list(list(c(-73.949872, -73.949374, -73.947122, -73.944765, -73.945267, -73.945728, -73.948084, -73.950339, -73.949872, 40.776196, 40.776876, 40.775929, 40.774936, 40.774252, 40.773622, 40.774611, 40.775564, 40.776196)))","white",0,0,0
"153",61014402,"Census Tract 144.02, New York County, New York","MANHATTAN",3,2,4268,2436,0.742602351033644,0.0526955816781516,0,0.0830968788001621,135301,0.0007029053420806,0.000468603561387067,"list(list(c(-73.94888, -73.948422, -73.947968, -73.945711, -73.943379, -73.942685, -73.942235, -73.941937, -73.944337, -73.944466, -73.945728, -73.945267, -73.944765, -73.947122, -73.949374, -73.94888, 40.777553, 40.778182, 40.778807, 40.77786, 40.776868, 40.777498, 40.777567, 40.776031, 40.773108, 40.773065, 40.773622, 40.774252, 40.774936, 40.775929, 40.776876, 40.777553)))","white",-0.000234301780693533,-1,-0.333333333333333
"154",5014500,"Census Tract 145, Bronx County, New York","BRONX",16,7,6695,1129,0.0372073578595318,0.664297658862876,0,0.451086956521739,32074,0.0023898431665422,0.00104555638536221,"list(list(c(-73.91049, -73.909621, -73.908691, -73.907085, -73.905915, -73.905029, -73.903435, -73.904506, -73.905531, -73.906571, -73.90896, -73.909713, -73.91049, 40.830737, 40.832281, 40.833938, 40.833417, 40.833055, 40.83274, 40.832216, 40.830625, 40.829104, 40.829452, 40.830226, 40.83047, 40.830737)))","black",-0.00134428678117999,-9,-0.5625
"155",47014500,"Census Tract 145, Kings County, New York","BROOKLYN",1,2,2847,2212,0.731909028256375,0.0241212956581668,0,0.164713990351482,106667,0.000351246926589392,0.000702493853178785,"list(list(c(-73.99987, -73.997534, -73.996958, -73.995098, -73.992838, -73.990635, -73.992383, -73.992964, -73.995169, -73.997429, -73.998014, -73.99987, 40.661589, 40.663834, 40.664393, 40.663272, 40.661909, 40.660579, 40.658899, 40.658337, 40.659669, 40.661036, 40.660472, 40.661589)))","white",0.000351246926589392,1,1
"156",61014500,"Census Tract 145, New York County, New York","MANHATTAN",2,2,4222,3501,0.657996146435453,0.023121387283237,0,0.0688824662813102,184231,0.000473709142586452,0.000473709142586452,"list(list(c(-73.987615, -73.987146, -73.986695, -73.986238, -73.983468, -73.982147, -73.980564, -73.981023, -73.981431, -73.981633, -73.982147, -73.98238, -73.985218, -73.988063, -73.987615, 40.770415, 40.771054, 40.771668, 40.772299, 40.771136, 40.770574, 40.769905, 40.769272, 40.767874, 40.767732, 40.76773, 40.7674, 40.768595, 40.769791, 40.770415)))","white",0,0,0
"157",61014602,"Census Tract 146.02, New York County, New York","MANHATTAN",3,4,5702,2286,0.864119505889112,0,0,0.0583165756966389,115790,0.000526131182041389,0.000701508242721852,"list(list(c(-73.953492, -73.953033, -73.952575, -73.950336, -73.947968, -73.948422, -73.94888, -73.949374, -73.951743, -73.953984, -73.953492, 40.779496, 40.780126, 40.780753, 40.77981, 40.778807, 40.778182, 40.777553, 40.776876, 40.777875, 40.778822, 40.779496)))","white",0.000175377060680463,1,0.333333333333333
"158",85014606,"Census Tract 146.06, Richmond County, New York","STATEN ISLAND",1,1,469,1348,0.527508090614887,0,0,0.242718446601942,92012,0.00213219616204691,0.00213219616204691,"list(list(c(-74.1517, -74.150862, -74.149838, -74.147897, -74.147207, -74.144388, -74.1389, -74.137622, -74.134588, -74.1317, -74.134808, -74.135749, -74.138036, -74.138851, -74.139515, -74.140428, -74.140478, -74.14233, -74.144604, -74.145293, -74.145576, -74.146551, -74.144618, -74.145653, -74.152956, -74.1517, 40.567857, 40.568529, 40.569357, 40.570888, 40.570534, 40.569707, 40.567293, 40.566687, 40.565276, 40.564536, 40.560799, 40.55885, 40.557691, 40.556951, 40.556303, 40.55436, 40.554176, 40.553095, 
40.551766, 40.551563, 40.552708, 40.556235, 40.558719, 40.559716, 40.566776, 40.567857)))","white",0,0,0
"159",85014607,"Census Tract 146.07, Richmond County, New York","STATEN ISLAND",1,3,856,1622,0.725848563968668,0,0,0.274151436031332,109427,0.00116822429906542,0.00350467289719626,"list(list(c(-74.169827, -74.165894, -74.164941, -74.163779, -74.160968, -74.159542, -74.157672, -74.160313, -74.166828, -74.168052, -74.168524, -74.169827, 40.561078, 40.560283, 40.560112, 40.560317, 40.56146, 40.558214, 40.554058, 40.553717, 40.552798, 40.552718, 40.554852, 40.561078)))","white",0.00233644859813084,2,2
"160",81146700,"Census Tract 1467, Queens County, New York","QUEENS",1,2,2085,2106,0.615702479338843,0,0,0.0857438016528926,104167,0.000479616306954436,0.000959232613908873,"list(list(c(-73.779031, -73.775469, -73.770769, -73.768347, -73.766405, -73.768192, -73.76752, -73.769337, -73.770275, -73.772035, -73.773781, -73.777403, -73.778025, -73.779031, 40.76238, 40.762729, 40.763193, 40.76343, 40.76362, 40.762837, 40.760492, 40.760254, 40.760083, 40.759636, 40.759165, 40.758214, 40.760403, 40.76238)))","white",0.000479616306954436,1,1
"161",81014700,"Census Tract 147, Queens County, New York","QUEENS",6,1,2358,1801,0.633187772925764,0.127510917030568,0,0.151091703056769,71815,0.00254452926208651,0.000424088210347752,"list(list(c(-73.913701, -73.912103, -73.911305, -73.910505, -73.908908, -73.90651, -73.907794, -73.909391, -73.910192, -73.911799, -73.912599, -73.913397, -73.914992, -73.913701, 40.76548, 40.76473, 40.764354, 40.763979, 40.763229, 40.762109, 40.760518, 40.761264, 40.761638, 40.76239, 40.762766, 40.76314, 40.763892, 40.76548)))","white",-0.00212044105173876,-5,-0.833333333333333
"162",5014701,"Census Tract 147.01, Bronx County, New York","BRONX",4,1,5604,748,0.00790513833992095,0.639822134387352,0,0.374505928853755,24279,0.000713775874375446,0.000178443968593862,"list(list(c(-73.907402, -73.905784, -73.904634, -73.901856, -73.903435, -73.905029, -73.905915, -73.907085, -73.908691, -73.907402, 40.836232, 40.835724, 40.835336, 40.834622, 40.832216, 40.83274, 40.833055, 40.833417, 40.833938, 40.836232)))","black",-0.000535331905781585,-3,-0.75
"163",81147900,"Census Tract 1479, Queens County, New York","QUEENS",2,3,1541,2064,0.52093023255814,0.0837209302325581,0,0.231007751937985,78958,0.00129785853341986,0.00194678780012979,"list(list(c(-73.752195, -73.744398, -73.742037, -73.739376, -73.739428, -73.733962, -73.735493, -73.73695, -73.737539, -73.739638, -73.740054, -73.741259, -73.744282, -73.747062, -73.74877, -73.750722, -73.753469, -73.752195, 40.766017, 40.772044, 40.773924, 40.776014, 40.775817, 40.772449, 40.770674, 40.768906, 40.768402, 40.766611, 40.766286, 40.765707, 40.765358, 40.76446, 40.76408, 40.766512, 40.765445, 40.766017)))","white",0.000648929266709929,1,0.5
"164",61014802,"Census Tract 148.02, New York County, New York","MANHATTAN",3,6,3800,2706,0.700939745715865,0.0420121614151465,0,0.165837479270315,139196,0.000789473684210526,0.00157894736842105,"list(list(c(-73.956708, -73.956253, -73.955793, -73.954877, -73.95326, -73.951659, -73.952122, -73.952575, -73.953033, -73.953492, -73.953984, -73.955585, -73.957202, -73.956708, 40.780856, 40.781482, 40.78211, 40.783363, 40.782682, 40.782008, 40.781387, 40.780753, 40.780126, 40.779496, 40.778822, 40.779496, 40.780179, 40.780856)))","white",0.000789473684210526,3,1
"165",5014900,"Census Tract 149, Bronx County, New York","BRONX",25,6,3785,1205,0.00799360511590727,0.482813749000799,0,0.556354916067146,24375,0.00660501981505945,0.00158520475561427,"list(list(c(-73.904506, -73.903435, -73.901856, -73.901212, -73.898453, -73.898999, -73.899449, -73.900742, -73.900252, -73.902275, -73.903731, -73.904506, 40.830625, 40.832216, 40.834622, 40.835498, 40.834721, 40.833892, 40.833218, 40.831269, 40.831195, 40.829637, 40.830382, 40.830625)))","hispanic",-0.00501981505944518,-19,-0.76
"166",61014900,"Census Tract 149, New York County, New York","MANHATTAN",1,1,3358,3215,0.818087855297158,0.00723514211886305,0,0.0956072351421189,149324,0.000297796307325789,0.000297796307325789,"list(list(c(-73.985792, -73.985332, -73.984879, -73.984412, -73.982222, -73.981573, -73.978728, -73.979193, -73.979652, -73.980112, -73.980564, -73.982147, -73.983468, -73.986238, -73.985792, 40.772904, 40.773531, 40.774155, 40.774808, 40.773873, 40.773602, 40.772417, 40.771782, 40.771156, 40.770529, 40.769905, 40.770574, 40.771136, 40.772299, 40.772904)))","white",0,0,0
"167",61001501,"Census Tract 15.01, New York County, New York","MANHATTAN",1,3,3075,2764,0.623629719853837,0.0572472594397077,0,0.0986601705237515,109832,0.00032520325203252,0.000975609756097561,"list(list(c(-74.008601, -74.007018, -74.005589, -74.004858, -74.004291, -74.004229, -74.003537, -74.003311, -74.001419, -73.999495, -73.999177, -73.994498, -73.995069, -73.995138, -73.996173, -74.001775, -74.002162, -74.002409, -74.003137, -74.004057, -74.004328, -74.004817, -74.005512, -74.007745, -74.009063, -74.008601, 40.711392, 40.711784, 40.71217, 40.712453, 40.712908, 40.712025, 40.711495, 40.711315, 40.709815, 40.708279, 40.708022, 40.704318, 40.703102, 40.70298, 40.703364, 40.704963, 40.705361, 
40.705471, 40.706248, 40.707437, 40.707824, 40.70839, 40.709093, 40.710221, 40.710887, 40.711392)))","white",0.000650406504065041,2,2
"168",61001502,"Census Tract 15.02, New York County, New York","MANHATTAN",3,6,6605,3501,0.667904673475704,0.00216651191581554,0,0.0943980191891055,197993,0.000454201362604088,0.000908402725208176,"list(list(c(-74.010542, -74.009063, -74.007745, -74.005512, -74.004817, -74.004328, -74.004057, -74.003137, -74.002409, -74.002162, -74.001775, -73.996173, -73.995138, -73.996698, -73.998137, -74.0037768093859, -74.004338, -74.004749, -74.006781, -74.007459, -74.008269, -74.009371, -74.010542, 40.709154, 40.710887, 40.710221, 40.709093, 40.70839, 40.707824, 40.707437, 40.706248, 40.705471, 40.705361, 40.704963, 40.703364, 40.70298, 40.700877, 40.701525, 40.7035543395964, 40.704965, 40.705232, 40.706724, 
40.707219, 40.707722, 40.708614, 40.709154)))","white",0.000454201362604088,3,1
"169",61015001,"Census Tract 150.01, New York County, New York","MANHATTAN",3,1,938,2611,0.960093896713615,0,0,0.0234741784037559,175893,0.00319829424307036,0.00106609808102345,"list(list(c(-73.960416, -73.958814, -73.957202, -73.957702, -73.958165, -73.959774, -73.961361, -73.960416, 40.781532, 40.780858, 40.780179, 40.779496, 40.778861, 40.779542, 40.780241, 40.781532)))","white",-0.00213219616204691,-2,-0.666666666666667
"170",81150702,"Census Tract 1507.02, Queens County, New York","QUEENS",1,2,645,1988,0.615151515151515,0,0,0.212121212121212,96336,0.00155038759689922,0.00310077519379845,"list(list(c(-73.737539, -73.73695, -73.735493, -73.733962, -73.729524, -73.727993, -73.721616, -73.721059, -73.724094, -73.724729, -73.726643, -73.72794, -73.731862, -73.73542, -73.737007, -73.737539, 40.768402, 40.768906, 40.770674, 40.772449, 40.769734, 40.76878, 40.764841, 40.764499, 40.764158, 40.764029, 40.763445, 40.762869, 40.760542, 40.76485, 40.767691, 40.768402)))","white",0.00155038759689922,1,1
"171",5015100,"Census Tract 151, Bronx County, New York","BRONX",12,17,4544,1202,0,0.658482142857143,0,0.388392857142857,27135,0.00264084507042254,0.00374119718309859,"list(list(c(-73.902275, -73.900252, -73.900742, -73.899449, -73.898999, -73.898453, -73.896966, -73.896369, -73.896473, -73.896692, -73.897172, -73.896696, -73.896395, -73.895603, -73.898205, -73.897945, -73.900428, -73.902275, 40.829637, 40.831195, 40.831269, 40.833218, 40.833892, 40.834721, 40.834343, 40.83351, 40.833047, 40.831966, 40.830368, 40.830414, 40.828763, 40.828316, 40.827889, 40.828522, 40.829151, 40.829637)))","black",0.00110035211267606,5,0.416666666666667
"172",81015100,"Census Tract 151, Queens County, New York","QUEENS",1,1,2175,1765,0.679916317991632,0.0104602510460251,0.0198744769874477,0.197698744769874,73413,0.000459770114942529,0.000459770114942529,"list(list(c(-73.913897, -73.911799, -73.910192, -73.909391, -73.907794, -73.909885, -73.910684, -73.91149, -73.913087, -73.913897, 40.759818, 40.76239, 40.761638, 40.761264, 40.760518, 40.757946, 40.758319, 40.758693, 40.759438, 40.759818)))","white",0,0,0
"173",5015200,"Census Tract 152, Bronx County, New York","BRONX",2,1,1211,1644,0.252771618625277,0.186252771618625,0,0.598669623059867,78425,0.00165152766308836,0.000825763831544178,"list(list(c(-73.828584, -73.827005, -73.825294, -73.823579, -73.821676, -73.820689, -73.81914, -73.822249, -73.824638, -73.831106, -73.828584, 40.828061, 40.828835, 40.829689, 40.827867, 40.826202, 40.825305, 40.822347, 40.823919, 40.824766, 40.826819, 40.828061)))","hispanic",-0.000825763831544178,-1,-0.5
"174",61015200,"Census Tract 152, New York County, New York","MANHATTAN",5,2,6687,1989,0.472678511565538,0.159906134763661,0,0.27723768018773,114406,0.000747719455660236,0.000299087782264095,"list(list(c(-73.947508, -73.947049, -73.946591, -73.946131, -73.94567, -73.945213, -73.944723, -73.944054, -73.943604, -73.937608, -73.934412, -73.935855, -73.93638, -73.937655, -73.937858, -73.937466, -73.940145, -73.94019, -73.944337, -73.941937, -73.942235, -73.942685, -73.943379, -73.945711, -73.947968, -73.947508, 40.779438, 40.780064, 40.780692, 40.781316, 40.781947, 40.782571, 40.783247, 40.782964, 40.78265, 40.781754, 40.778093, 40.777212, 40.776921, 40.775086, 40.774088, 40.772504, 40.772951, 
40.772955, 40.773108, 40.776031, 40.777567, 40.777498, 40.776868, 40.77786, 40.778807, 40.779438)))","white",-0.000448631673396142,-3,-0.6
"175",81015200,"Census Tract 152, Queens County, New York","QUEENS",2,4,1233,1694,0.0779220779220779,0.227272727272727,0,0.269480519480519,71986,0.0016220600162206,0.0032441200324412,"list(list(c(-73.81621, -73.81452, -73.815121, -73.815709, -73.816174, -73.815316, -73.813943, -73.813719, -73.811897, -73.810749, -73.812718, -73.814384, -73.815228, -73.81621, 40.692732, 40.693215, 40.69444, 40.695638, 40.696583, 40.696822, 40.697147, 40.697153, 40.693962, 40.691917, 40.691408, 40.690972, 40.690733, 40.692732)))","hispanic",0.0016220600162206,2,1
